#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-08-08-18-14-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1754657739.712849	Cp5wid2EPd7OuhfYq7	192.168.100.143	38020	192.168.100.119	199	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.712938	CXljCC3kYzdxYGoc7g	192.168.100.143	38020	192.168.100.119	110	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.713028	Cbzfwu21tKZXNGVdCb	192.168.100.143	38020	192.168.100.119	1025	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.713117	C7Ha574MFTVTyc43y7	192.168.100.143	38020	192.168.100.119	8888	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.812311	CI6hQD2D9FWOOQvH3j	192.168.100.143	38018	192.168.100.119	111	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.812595	CMrw4E2N01qs5fvKt1	192.168.100.143	38018	192.168.100.119	995	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.812725	CkDsWa9SDqfroaAJk	192.168.100.143	38018	192.168.100.119	143	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.812899	CBuwcb1c9z4lXq5gm4	192.168.100.143	38018	192.168.100.119	25	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.813019	CU5axl2fg4I9u8ySM	192.168.100.143	38018	192.168.100.119	8080	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.813141	CVoGWA3nwpuNLmtb9i	192.168.100.143	38018	192.168.100.119	514	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816014	CgoRtK3cO3RiRmSQ74	192.168.100.143	38018	192.168.100.119	144	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816259	Cl1IygcZJXdw9sQa2	192.168.100.143	38018	192.168.100.119	8081	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816394	CSkEQB33ANGUawZ4k1	192.168.100.143	38018	192.168.100.119	6646	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816534	C8i2zO3PxJLLEN5Nw5	192.168.100.143	38018	192.168.100.119	990	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816659	CTyoNW2A9qm0UnvJa1	192.168.100.143	38018	192.168.100.119	37	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816787	CneTkI22zWD00fxYVd	192.168.100.143	38018	192.168.100.119	515	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.816913	CPqJZR2zyVTjQqWzAj	192.168.100.143	38018	192.168.100.119	8008	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.817040	CHZulv1SXmNVuYxeEl	192.168.100.143	38018	192.168.100.119	6000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.817167	C1OFjX3XI6sPKwyHh4	192.168.100.143	38018	192.168.100.119	2000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.817295	ChyobfsbRR35DnfTh	192.168.100.143	38018	192.168.100.119	427	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.913357	Cr1kpW3RtYOUrd0Vqb	192.168.100.143	38020	192.168.100.119	25	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.913460	CI9Y334WkSEKCEIASi	192.168.100.143	38020	192.168.100.119	143	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.913550	CMNU6R2YAhGgjNr0fj	192.168.100.143	38020	192.168.100.119	995	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.913000	CXho1h3FsCXHDfIGnf	192.168.100.143	38023	192.168.100.119	80	tcp	-	0.000626	0	0	RSTO	T	T	0	ShR	2	84	1	44	-	6
1754657739.915907	CXebij1lLNpYZDWfW2	192.168.100.143	38020	192.168.100.119	514	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916086	CWwoQofOnwOIx6Zx8	192.168.100.143	38020	192.168.100.119	8080	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916342	CmFRFD4HINoJol0sr	192.168.100.143	38020	192.168.100.119	111	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916466	C7zuxl4Bk6iGOSGZh1	192.168.100.143	38018	192.168.100.119	49154	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916562	CLinGX1fA45sQjwAF	192.168.100.143	38018	192.168.100.119	646	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916661	CKsaUN3DMaKrSR8Qv8	192.168.100.143	38018	192.168.100.119	389	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916753	CEcnTX1e4NaZPkYMff	192.168.100.143	38018	192.168.100.119	8009	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916849	CR99gg3UlHUlyBTP5	192.168.100.143	38018	192.168.100.119	1110	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.916940	C4z7Iu2fsy2NbtmFQe	192.168.100.143	38018	192.168.100.119	7070	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917030	Cj1MEv29SdSCfIec46	192.168.100.143	38018	192.168.100.119	88	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917119	CYiNUE1tIa6tMPEI54	192.168.100.143	38018	192.168.100.119	465	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917211	CUR9yI24Qk0jRQ3zf5	192.168.100.143	38018	192.168.100.119	1026	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917300	CLPbL2ovjvAmZCpT7	192.168.100.143	38018	192.168.100.119	2717	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917389	CbJUKJ1UF4J8tvQr07	192.168.100.143	38018	192.168.100.119	10000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917477	CwFTPIRkr2j3uEgt5	192.168.100.143	38018	192.168.100.119	9100	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917566	C2U3Vu3WUmuxDBDQGd	192.168.100.143	38018	192.168.100.119	6001	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917657	Cd5H6u43etdDbZf6Bk	192.168.100.143	38018	192.168.100.119	1900	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917746	CxDOqtHAjacbggcE3	192.168.100.143	38018	192.168.100.119	49156	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917837	CHFJtF3ZtaZs5RIiMb	192.168.100.143	38018	192.168.100.119	444	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.917927	CeC5mp2jqQmRQScS4	192.168.100.143	38018	192.168.100.119	49155	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.918016	Co4cv417qLq8fCOpD8	192.168.100.143	38018	192.168.100.119	1433	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.920883	CQDAeas8YBCsh0ud1	192.168.100.143	38020	192.168.100.119	427	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921026	CP6rKtQnNdf6vWox2	192.168.100.143	38020	192.168.100.119	2000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921120	CTRyVZ1E93MIDsQRHc	192.168.100.143	38020	192.168.100.119	6000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921211	C9DZTl3kNC3VuAg7Lj	192.168.100.143	38020	192.168.100.119	8008	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921301	CfvAK22G6covnklRW2	192.168.100.143	38020	192.168.100.119	515	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921390	CksEY14r28zOde5Ri9	192.168.100.143	38020	192.168.100.119	37	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921480	CzfaJd3xF4Ckf3Gjtj	192.168.100.143	38020	192.168.100.119	990	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921569	CF2rQD3CPnqn1vgOtk	192.168.100.143	38020	192.168.100.119	6646	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921661	CTrxER2QbGjKWcFlT6	192.168.100.143	38020	192.168.100.119	8081	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657739.921761	CvowuvfGJ14SN8xW9	192.168.100.143	38020	192.168.100.119	144	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.014297	CN6fgotZPPQ211hsk	192.168.100.143	38018	192.168.100.119	5101	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.014477	CjeN9v4e4fYBfgLDw9	192.168.100.143	38018	192.168.100.119	3128	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.014581	CjcJKf4z4Li7kqmvCe	192.168.100.143	38018	192.168.100.119	9	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017143	CiqQBk3U1pdGf7RiCj	192.168.100.143	38020	192.168.100.119	88	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017316	CONWkU2Ezn9eLBcX3a	192.168.100.143	38020	192.168.100.119	7070	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017410	Cu290U1XwCjdwGKE3l	192.168.100.143	38020	192.168.100.119	1110	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017501	CBCOae3kOiYBiZr067	192.168.100.143	38020	192.168.100.119	8009	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017592	CE8Fr43gKSZU2h6EFb	192.168.100.143	38020	192.168.100.119	389	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017682	COivPUBSbN4TiLxV8	192.168.100.143	38020	192.168.100.119	646	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017778	C0KOayTZST7v713L8	192.168.100.143	38020	192.168.100.119	49154	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017871	CE5UWs1lka3JodxNvc	192.168.100.143	38018	192.168.100.119	548	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.017960	Cl594G45auqcn1wHJ9	192.168.100.143	38018	192.168.100.119	5190	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.018050	CeHP1F2MF2qN17t3i8	192.168.100.143	38018	192.168.100.119	5357	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.020472	CPHkRC3j7Ih4D1sh23	192.168.100.143	38020	192.168.100.119	1433	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.020650	CaMeqr2tXNqy5llfc9	192.168.100.143	38020	192.168.100.119	49155	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.020747	ChyqUG1wVvHrQLHxY6	192.168.100.143	38020	192.168.100.119	444	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.020840	CqG8DO3AhMrm2ZsLtd	192.168.100.143	38020	192.168.100.119	49156	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
